id,cluster
train_12167,13
train_12168,13
train_12169,7
train_12170,7
train_12171,14
train_12172,18
train_12173,7
train_12174,8
train_12175,10
train_12176,8
train_12177,15
train_12178,13
train_12179,4
train_12180,2
train_12181,7
train_12182,0
train_12183,14
train_12184,17
train_12185,13
train_12186,5
train_12187,7
train_12188,13
train_12189,0
train_12190,19
train_12191,10
train_12192,13
train_12193,7
train_12194,15
train_12195,13
train_12196,13
train_12197,10
train_12198,4
train_12199,12
train_12200,10
train_12201,17
train_12202,15
train_12203,10
train_12204,10
train_12205,17
train_12206,17
train_12207,4
train_12208,12
train_12209,11
train_12210,1
train_12211,13
train_12212,1
train_12213,8
train_12214,2
train_12215,3
train_12216,2
train_12217,18
train_12218,1
train_12219,9
train_12220,8
train_12221,10
train_12222,9
train_12223,13
train_12224,19
train_12225,5
train_12226,3
train_12227,13
train_12228,15
train_12229,3
train_12230,13
train_12231,2
train_12232,10
train_12233,10
train_12234,14
train_12235,1
train_12236,19
train_12237,10
train_12238,9
train_12239,19
train_12240,0
train_12241,3
train_12242,13
train_12243,10
train_12244,17
train_12245,8
train_12246,5
train_12247,12
train_12248,10
train_12249,19
train_12250,3
train_12251,15
train_12252,1
train_12253,13
train_12254,10
train_12255,19
train_12256,10
train_12257,4
train_12258,13
train_12259,7
train_12260,15
train_12261,0
train_12262,4
train_12263,5
train_12264,2
train_12265,4
train_12266,8
train_12267,7
train_12268,12
train_12269,5
train_12270,2
train_12271,4
train_12272,13
train_12273,18
train_12274,10
train_12275,8
train_12276,19
train_12277,13
train_12278,13
train_12279,10
train_12280,2
train_12281,13
train_12282,12
train_12283,13
train_12284,1
train_12285,12
train_12286,10
train_12287,18
train_12288,1
train_12289,4
train_12290,10
train_12291,5
train_12292,19
train_12293,5
train_12294,19
train_12295,11
train_12296,2
train_12297,10
train_12298,7
train_12299,19
train_12300,3
train_12301,3
train_12302,13
train_12303,13
train_12304,19
train_12305,11
train_12306,2
train_12307,19
train_12308,13
train_12309,1
train_12310,15
train_12311,13
train_12312,13
train_12313,4
train_12314,3
train_12315,13
train_12316,13
train_12317,3
train_12318,10
train_12319,13
train_12320,19
train_12321,10
train_12322,17
train_12323,12
train_12324,2
train_12325,13
train_12326,0
train_12327,1
train_12328,19
train_12329,16
train_12330,14
train_12331,11
train_12332,15
train_12333,8
train_12334,15
train_12335,10
train_12336,19
train_12337,0
train_12338,19
train_12339,18
train_12340,1
train_12341,13
train_12342,13
train_12343,19
train_12344,12
train_12345,17
train_12346,4
train_12347,13
train_12348,10
train_12349,16
train_12350,8
train_12351,11
train_12352,15
train_12353,13
train_12354,13
train_12355,8
train_12356,3
train_12357,7
train_12358,7
train_12359,1
train_12360,10
train_12361,1
train_12362,10
train_12363,13
train_12364,15
train_12365,12
train_12366,13
train_12367,15
train_12368,2
train_12369,19
train_12370,15
train_12371,10
train_12372,13
train_12373,1
train_12374,10
train_12375,10
train_12376,13
train_12377,19
train_12378,8
train_12379,9
train_12380,13
train_12381,13
train_12382,6
train_12383,13
train_12384,8
train_12385,13
train_12386,8
train_12387,17
train_12388,2
train_12389,9
train_12390,13
train_12391,12
train_12392,13
train_12393,3
train_12394,19
train_12395,2
train_12396,10
train_12397,13
train_12398,19
train_12399,12
train_12400,8
train_12401,1
train_12402,19
train_12403,10
train_12404,10
train_12405,2
train_12406,13
train_12407,10
train_12408,10
train_12409,4
train_12410,10
train_12411,4
train_12412,13
train_12413,17
train_12414,13
train_12415,5
train_12416,2
train_12417,17
train_12418,13
train_12419,12
train_12420,7
train_12421,13
train_12422,17
train_12423,10
train_12424,7
train_12425,13
train_12426,7
train_12427,8
train_12428,3
train_12429,10
train_12430,7
train_12431,10
train_12432,19
train_12433,12
train_12434,11
train_12435,13
train_12436,13
train_12437,12
train_12438,17
train_12439,2
train_12440,13
train_12441,15
train_12442,8
train_12443,4
train_12444,13
train_12445,19
train_12446,6
train_12447,2
train_12448,13
train_12449,17
train_12450,8
train_12451,3
train_12452,13
train_12453,1
train_12454,4
train_12455,13
train_12456,2
train_12457,10
train_12458,13
train_12459,12
dev_0,10
dev_1,8
dev_2,8
dev_3,7
dev_4,13
dev_5,8
dev_6,16
dev_7,3
dev_8,7
dev_9,1
dev_10,1
dev_11,16
dev_12,1
dev_13,0
dev_14,2
dev_15,15
dev_16,2
dev_17,3
dev_18,13
dev_19,16
dev_20,19
dev_21,10
dev_22,2
dev_23,8
dev_24,3
dev_25,13
dev_26,18
dev_27,6
dev_28,8
dev_29,11
dev_30,4
dev_31,15
dev_32,10
dev_33,16
dev_34,10
dev_35,3
dev_36,1
dev_37,7
dev_38,12
dev_39,17
dev_40,13
dev_41,17
dev_42,16
dev_43,10
dev_44,16
dev_45,9
dev_46,10
dev_47,18
dev_48,5
dev_49,4
dev_50,3
dev_51,0
dev_52,19
dev_53,8
dev_54,17
dev_55,17
dev_56,1
dev_57,12
dev_58,7
dev_59,2
dev_60,7
dev_61,8
dev_62,17
dev_63,15
dev_64,10
dev_65,19
dev_66,10
dev_67,10
dev_68,15
dev_69,7
dev_70,6
dev_71,13
dev_72,13
dev_73,13
dev_74,13
dev_75,12
dev_76,19
dev_77,15
dev_78,1
dev_79,3
dev_80,10
dev_81,1
dev_82,10
dev_83,1
dev_84,2
dev_85,15
dev_86,1
dev_87,13
dev_88,17
dev_89,1
dev_90,13
dev_91,10
dev_92,1
dev_93,8
dev_94,10
dev_95,3
dev_96,9
dev_97,13
dev_98,2
dev_99,13
dev_100,12
dev_101,13
dev_102,18
dev_103,10
dev_104,10
dev_105,10
dev_106,8
dev_107,10
dev_108,10
dev_109,1
dev_110,13
dev_111,2
dev_112,4
dev_113,10
dev_114,11
dev_115,13
dev_116,10
dev_117,10
dev_118,10
dev_119,10
dev_120,14
dev_121,15
dev_122,10
dev_123,18
dev_124,10
dev_125,10
dev_126,10
dev_127,13
dev_128,10
dev_129,5
dev_130,10
dev_131,10
dev_132,13
dev_133,13
dev_134,10
dev_135,13
dev_136,10
dev_137,10
dev_138,10
dev_139,13
dev_140,13
dev_141,5
dev_142,13
dev_143,13
dev_144,13
dev_145,10
dev_146,0
dev_147,3
dev_148,1
dev_149,10
dev_150,10
dev_151,10
dev_152,13
dev_153,13
dev_154,13
dev_155,12
dev_156,7
dev_157,16
dev_158,10
dev_159,17
dev_160,5
dev_161,15
dev_162,0
dev_163,13
dev_164,13
dev_165,10
dev_166,7
dev_167,13
dev_168,13
dev_169,12
dev_170,11
dev_171,15
dev_172,9
dev_173,9
dev_174,17
dev_175,16
dev_176,18
dev_177,5
dev_178,12
dev_179,12
dev_180,10
dev_181,19
dev_182,17
dev_183,17
dev_184,10
dev_185,1
dev_186,10
dev_187,1
dev_188,10
dev_189,7
dev_190,4
dev_191,13
dev_192,11
dev_193,12
dev_194,1
dev_195,10
dev_196,10
dev_197,19
dev_198,10
dev_199,10
dev_200,10
dev_201,2
dev_202,5
dev_203,13
dev_204,13
dev_205,6
dev_206,14
dev_207,8
dev_208,1
dev_209,12
dev_210,1
dev_211,2
dev_212,18
dev_213,5
dev_214,15
dev_215,1
dev_216,8
dev_217,8
dev_218,7
dev_219,13
dev_220,10
dev_221,10
dev_222,11
dev_223,15
dev_224,15
dev_225,10
dev_226,10
dev_227,13
dev_228,0
dev_229,18
dev_230,19
dev_231,10
dev_232,9
dev_233,1
dev_234,7
dev_235,1
dev_236,6
dev_237,1
dev_238,17
dev_239,13
dev_240,13
dev_241,13
dev_242,0
dev_243,12
dev_244,12
dev_245,12
dev_246,9
dev_247,10
dev_248,5
dev_249,0
dev_250,2
dev_251,15
dev_252,13
dev_253,10
dev_254,18
dev_255,13
dev_256,10
dev_257,13
dev_258,9
dev_259,7
dev_260,13
dev_261,3
dev_262,2
dev_263,2
dev_264,16
dev_265,3
dev_266,10
dev_267,10
dev_268,9
dev_269,17
dev_270,12
dev_271,5
dev_272,12
dev_273,12
dev_274,10
dev_275,13
dev_276,9
dev_277,18
dev_278,13
dev_279,19
dev_280,0
dev_281,7
dev_282,7
dev_283,16
dev_284,1
dev_285,5
dev_286,7
dev_287,8
dev_288,4
dev_289,1
dev_290,7
dev_291,8
dev_292,6
dev_293,7
dev_294,1
dev_295,12
dev_296,13
dev_297,16
dev_298,18
dev_299,8
dev_300,3
dev_301,1
dev_302,12
dev_303,7
dev_304,10
dev_305,8
dev_306,5
dev_307,12
dev_308,0
dev_309,19
dev_310,5
dev_311,10
dev_312,13
dev_313,19
dev_314,8
dev_315,13
dev_316,3
dev_317,19
dev_318,7
dev_319,9
dev_320,12
dev_321,12
dev_322,13
dev_323,13
dev_324,2
dev_325,17
dev_326,7
dev_327,19
dev_328,8
dev_329,10
dev_330,10
dev_331,19
dev_332,13
dev_333,11
dev_334,6
dev_335,2
dev_336,18
dev_337,10
dev_338,4
dev_339,18
dev_340,18
dev_341,2
dev_342,13
dev_343,18
dev_344,19
dev_345,13
dev_346,8
dev_347,17
dev_348,3
dev_349,7
dev_350,15
dev_351,7
dev_352,16
dev_353,12
dev_354,16
dev_355,7
dev_356,3
dev_357,13
dev_358,15
dev_359,13
dev_360,11
dev_361,11
dev_362,1
dev_363,3
dev_364,7
dev_365,2
dev_366,14
dev_367,15
dev_368,17
dev_369,12
dev_370,8
dev_371,10
dev_372,9
dev_373,10
dev_374,17
dev_375,12
dev_376,19
dev_377,10
dev_378,10
dev_379,6
dev_380,6
dev_381,13
dev_382,10
dev_383,2
dev_384,16
dev_385,12
dev_386,2
dev_387,19
dev_388,19
dev_389,10
dev_390,9
dev_391,13
dev_392,14
dev_393,17
dev_394,3
dev_395,2
dev_396,10
dev_397,10
dev_398,13
dev_399,4
dev_400,18
dev_401,7
dev_402,2
dev_403,9
dev_404,12
dev_405,6
dev_406,7
dev_407,10
dev_408,1
dev_409,5
dev_410,13
dev_411,1
dev_412,0
dev_413,15
dev_414,12
dev_415,10
dev_416,6
dev_417,15
dev_418,16
dev_419,19
dev_420,1
dev_421,14
dev_422,6
dev_423,10
dev_424,3
dev_425,13
dev_426,13
dev_427,10
dev_428,12
dev_429,19
dev_430,12
dev_431,6
dev_432,10
dev_433,10
dev_434,1
dev_435,17
dev_436,10
dev_437,0
dev_438,8
dev_439,11
dev_440,8
dev_441,3
dev_442,17
dev_443,10
dev_444,10
dev_445,18
dev_446,7
dev_447,13
dev_448,7
dev_449,12
dev_450,17
dev_451,13
dev_452,7
dev_453,5
dev_454,10
dev_455,7
dev_456,3
dev_457,8
dev_458,4
dev_459,2
dev_460,10
dev_461,1
dev_462,19
dev_463,13
dev_464,13
dev_465,7
dev_466,7
dev_467,0
dev_468,10
dev_469,11
dev_470,5
dev_471,0
dev_472,17
dev_473,13
dev_474,10
dev_475,19
dev_476,7
dev_477,10
dev_478,17
dev_479,19
dev_480,13
dev_481,17
dev_482,19
dev_483,13
dev_484,4
dev_485,13
dev_486,13
dev_487,10
dev_488,2
dev_489,13
dev_490,1
dev_491,7
dev_492,19
dev_493,13
dev_494,17
dev_495,13
dev_496,13
dev_497,7
dev_498,10
dev_499,3
test_0_1,2
test_1_1,2
test_2_1,1
test_3_1,14
test_4_1,0
test_5_1,2
test_6_1,19
test_7_1,15
test_8_1,17
test_9_1,5
test_10_1,7
test_11_1,11
test_12_1,1
test_13_1,12
test_14_1,13
test_15_1,1
test_16_1,7
test_17_1,1
test_18_1,1
test_19_1,18
test_20_1,13
test_21_1,9
test_22_1,13
test_23_1,11
test_24_1,9
test_25_1,8
test_26_1,13
test_27_1,10
test_28_1,17
test_29_1,2
test_30_1,13
test_31_1,13
test_32_1,9
test_33_1,1
test_34_1,11
test_35_1,1
test_36_1,12
test_37_1,7
test_38_1,2
test_39_1,4
test_40_1,13
test_41_1,0
test_42_1,10
test_43_1,2
test_44_1,10
test_45_1,17
test_46_1,1
test_47_1,13
test_48_1,7
test_49_1,1
test_50_1,12
test_51_1,12
test_52_1,13
test_53_1,16
test_54_1,18
test_55_1,17
test_56_1,17
test_57_1,10
test_58_1,16
test_59_1,14
test_60_1,4
test_61_1,3
test_62_1,5
test_63_1,4
test_64_1,8
test_65_1,16
test_66_1,18
test_67_1,12
test_68_1,8
test_69_1,19
test_70_1,13
test_71_1,0
test_72_1,6
test_73_1,17
test_74_1,15
test_75_1,12
test_76_1,10
test_77_1,3
test_78_1,9
test_79_1,10
test_80_1,12
test_81_1,17
test_82_1,13
test_83_1,17
test_84_1,13
test_85_1,18
test_86_1,11
test_87_1,11
test_88_1,2
test_89_1,3
test_90_1,19
test_91_1,10
test_92_1,1
test_93_1,15
test_94_1,15
test_95_1,7
test_96_1,7
test_97_1,13
test_98_1,18
test_99_1,17
test_100_1,14
test_101_1,13
test_102_1,10
test_103_1,19
test_104_1,19
test_105_1,5
test_106_1,14
test_107_1,13
test_108_1,12
test_109_1,11
test_110_1,8
test_111_1,4
test_112_1,10
test_113_1,12
test_114_1,12
test_115_1,15
test_116_1,13
test_117_1,3
test_118_1,8
test_119_1,10
test_120_1,1
test_121_1,15
test_122_1,2
test_123_1,10
test_124_1,19
test_125_1,11
test_126_1,19
test_127_1,2
test_128_1,11
test_129_1,0
test_130_1,17
test_131_1,15
test_132_1,10
test_133_1,3
test_134_1,15
test_135_1,4
test_136_1,0
test_137_1,13
test_138_1,13
test_139_1,3
test_140_1,8
test_141_1,1
test_142_1,15
test_143_1,15
test_144_1,1
test_145_1,12
test_146_1,10
test_147_1,13
test_148_1,17
test_149_1,2
test_150_1,18
test_151_1,2
test_152_1,8
test_153_1,17
test_154_1,17
test_155_1,5
test_156_1,1
test_157_1,19
test_158_1,7
test_159_1,3
test_160_1,12
test_161_1,7
test_162_1,13
test_163_1,2
test_164_1,6
test_165_1,18
test_166_1,3
test_167_1,12
test_168_1,13
test_169_1,11
test_170_1,13
test_171_1,13
test_172_1,8
test_173_1,8
test_174_1,8
test_175_1,19
test_176_1,12
test_177_1,12
test_178_1,12
test_179_1,17
test_180_1,17
test_181_1,6
test_182_1,2
test_183_1,3
test_184_1,18
test_185_1,12
test_186_1,12
test_187_1,1
test_188_1,13
test_189_1,19
test_190_1,2
test_191_1,13
test_192_1,4
test_193_1,15
test_194_1,18
test_195_1,2
test_196_1,3
test_197_1,2
test_198_1,16
test_199_1,15
test_200_1,19
test_201_1,8
test_202_1,19
test_203_1,2
test_204_1,3
test_205_1,12
test_206_1,7
test_207_1,3
test_208_1,4
test_209_1,12
test_210_1,17
test_211_1,11
test_212_1,2
test_213_1,13
test_214_1,10
test_215_1,8
test_216_1,7
test_217_1,13
test_218_1,3
test_219_1,13
test_220_1,15
test_221_1,2
test_222_1,7
test_223_1,13
test_224_1,17
test_225_1,19
test_226_1,13
test_227_1,0
test_228_1,12
test_229_1,1
test_230_1,3
test_231_1,8
test_232_1,2
test_233_1,6
test_234_1,0
test_235_1,13
test_236_1,16
test_237_1,4
test_238_1,19
test_239_1,12
test_240_1,7
test_241_1,10
test_242_1,18
test_243_1,1
test_244_1,7
test_245_1,4
test_246_1,1
test_247_1,17
test_248_1,8
test_249_1,19
test_250_1,12
test_251_1,11
test_252_1,1
test_253_1,14
test_254_1,18
test_255_1,13
test_256_1,1
test_257_1,15
test_258_1,1
test_259_1,15
test_260_1,15
test_261_1,1
test_262_1,2
test_263_1,11
test_264_1,7
test_265_1,7
test_266_1,1
test_267_1,13
test_268_1,5
test_269_1,18
test_270_1,15
test_271_1,1
test_272_1,10
test_273_1,8
test_274_1,12
test_275_1,10
test_276_1,12
test_277_1,18
test_278_1,7
test_279_1,8
test_280_1,8
test_281_1,5
test_282_1,5
test_283_1,19
test_284_1,15
test_285_1,14
test_286_1,15
test_287_1,2
test_288_1,3
test_289_1,0
test_290_1,10
test_291_1,13
test_292_1,13
test_293_1,1
test_294_1,1
test_295_1,8
test_296_1,12
test_297_1,9
test_298_1,19
test_299_1,13
test_300_1,10
test_301_1,17
test_302_1,12
test_303_1,19
test_304_1,12
test_305_1,16
test_306_1,13
test_307_1,17
test_308_1,1
test_309_1,13
test_310_1,3
test_311_1,19
test_312_1,13
test_313_1,16
test_314_1,12
test_315_1,4
test_316_1,18
test_317_1,12
test_318_1,19
test_319_1,12
test_320_1,19
test_321_1,17
test_322_1,19
test_323_1,2
test_324_1,19
test_325_1,11
test_326_1,13
test_327_1,18
test_328_1,7
test_329_1,5
test_330_1,19
test_331_1,18
test_332_1,17
test_333_1,18
test_334_1,19
test_335_1,17
test_336_1,8
test_337_1,8
test_338_1,8
test_339_1,17
test_340_1,19
test_341_1,12
test_342_1,7
test_343_1,13
test_344_1,2
test_345_1,18
test_346_1,4
test_347_1,12
test_348_1,13
test_349_1,10
test_350_1,12
test_351_1,17
test_352_1,9
test_353_1,0
test_354_1,11
test_355_1,8
test_356_1,2
test_357_1,10
test_358_1,18
test_359_1,11
test_360_1,0
test_361_1,11
test_362_1,15
test_363_1,5
test_364_1,13
test_365_1,0
test_366_1,2
test_367_1,12
test_368_1,19
test_369_1,15
test_370_1,5
test_371_1,9
test_372_1,17
test_373_1,13
test_374_1,12
test_375_1,18
test_376_1,4
test_377_1,15
test_378_1,2
test_379_1,1
test_380_1,15
test_381_1,1
test_382_1,1
test_383_1,3
test_384_1,13
test_385_1,8
test_386_1,15
test_387_1,7
test_388_1,7
test_389_1,4
test_390_1,4
test_391_1,9
test_392_1,2
test_393_1,11
test_394_1,3
test_395_1,15
test_396_1,19
test_397_1,3
test_398_1,17
test_399_1,13
test_400_1,15
test_401_1,10
test_402_1,7
test_403_1,19
test_404_1,13
test_405_1,2
test_406_1,14
test_407_1,1
test_408_1,10
test_409_1,13
test_410_1,17
test_411_1,13
test_412_1,8
test_413_1,10
test_414_1,17
test_415_1,13
test_416_1,8
test_417_1,1
test_418_1,10
test_419_1,11
test_420_1,10
test_421_1,2
test_422_1,2
test_423_1,10
test_424_1,8
test_425_1,10
test_426_1,15
test_427_1,13
test_428_1,13
test_429_1,13
test_430_1,9
test_431_1,10
test_432_1,13
test_433_1,2
test_434_1,8
test_435_1,9
test_436_1,10
test_437_1,13
test_438_1,4
test_439_1,19
test_440_1,7
test_441_1,15
test_442_1,3
test_443_1,11
test_444_1,13
test_445_1,4
test_446_1,19
test_447_1,10
test_448_1,6
test_449_1,11
test_450_1,13
test_451_1,6
test_452_1,2
test_453_1,13
test_454_1,17
test_455_1,8
test_456_1,13
test_457_1,11
test_458_1,11
test_459_1,2
test_460_1,19
test_461_1,4
test_462_1,4
test_463_1,12
test_464_1,19
test_465_1,17
test_466_1,13
test_467_1,19
test_468_1,8
test_469_1,17
test_470_1,9
test_471_1,15
test_472_1,15
test_473_1,11
test_474_1,12
